CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2015 Janeiro,1,2015,Janeiro,2297094,,A00S096899,H001,CASAN,Florianópolis,Almoxarifado,1,0,0,0,1,2782,2796,14,,,78.73,,-7.44,,,71.29,1,2015-01-20
H002 2015 Janeiro,2,2015,Janeiro,2297116,,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2,0,0,0,2,2903,2914,20,,,94.64,,-8.95,,,85.69,1,2015-01-20
H003 2015 Janeiro,3,2015,Janeiro,2297124,,,H003,CASAN,Florianópolis,Biotério Central,1,0,0,0,1,5857,6274,417,,,3243.45,,-306.5,,,2936.95,1,2015-01-20
H004 2015 Janeiro,4,2015,Janeiro,2297086,2015-01-19,A10C021011,H004,CASAN,Florianópolis,Almoxarifado Central,1,0,0,0,1,1287,1404,117,Lido,,887.58,,-83.88,,,803.7,1,2015-01-20
H005 2015 Janeiro,5,2015,Janeiro,2297078,,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1,0,0,0,1,3039,3122,83,,,620.58,,-58.65,,,561.93,1,2015-01-20
H006 2015 Janeiro,6,2015,Janeiro,9185569,,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1,0,0,0,1,1848,1863,15,,,86.58,,-8.19,,,78.39,1,2015-01-20
H007 2015 Janeiro,7,2015,Janeiro,9185550,,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1,0,0,0,1,1845,1853,10,,,47.32,,-4.47,,,42.85,1,2015-01-20
H008 2015 Janeiro,8,2015,Janeiro,2297159,,B10C010670,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1,0,0,0,1,7498,7809,311,,,2411.04,,-227.84,,,2183.2,1,2015-01-20
H009 2015 Janeiro,9,2015,Janeiro,2297140,,,H009,CASAN,Florianópolis,Prefeitura Universitária,1,0,0,0,1,1115,1136,21,,,133.7,,-12.64,,,121.06,1,2015-01-20
H010 2015 Janeiro,10,2015,Janeiro,2297132,2015-01-19,,H010,CASAN,Florianópolis,ETUSC,1,0,0,0,1,1745,1786,41,Médio,,290.76,,-27.48,,,263.28,1,2015-01-20
H011 2015 Janeiro,11,2015,Janeiro,8149615,,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1,0,0,0,1,10902,12233,1331,,,10421.0,,-984.79,,,9436.21,1,2015-01-20
