CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297094.0,2018-02-20,A16S366817,H001,CASAN,Florianópolis,Almoxarifado,1.0,0.0,0.0,0.0,1.0,510.0,540.0,30.0,Lido,,268.93,,-25.42,,,243.51,2,2018-02-20
H002 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297116.0,2018-02-20,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,0.0,0.0,0.0,2.0,4468.0,4544.0,76.0,Lido,,703.19,,-66.45,,,636.74,2,2018-02-20
H003 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297124.0,2018-02-20,C11C010369,H003,CASAN,Florianópolis,Biotério Central,1.0,0.0,0.0,0.0,1.0,10527.0,10863.0,336.0,Lido,,3430.83,,-324.21,,,3106.62,2,2018-02-20
H004 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297086.0,2018-02-20,Y11C059545,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,0.0,0.0,0.0,1.0,2861.0,2948.0,87.0,Lido,,857.91,,-81.08,,,776.83,2,2018-02-20
H005 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297078.0,2018-02-20,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,0.0,0.0,0.0,1.0,12378.0,12897.0,519.0,Lido,,5321.77,,-502.9,,,4818.87,2,2018-02-20
H006 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,9185569.0,2018-02-20,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,0.0,0.0,0.0,1.0,2865.0,2865.0,10.0,Mínimo,,62.27,,-5.88,,,56.39,2,2018-02-20
H007 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,9185550.0,2018-02-20,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,0.0,0.0,0.0,1.0,4185.0,4206.0,21.0,Lido,,175.93,,-16.62,,,159.31,2,2018-02-20
H008 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297159.0,2018-02-20,C11C010187,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,0.0,0.0,0.0,1.0,11766.0,12099.0,333.0,Lido,,3399.83,,-321.28,,,3078.55,2,2018-02-20
H009 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297140.0,2018-02-20,Y11C052787,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,0.0,0.0,0.0,1.0,2508.0,2511.0,10.0,Informado,,62.27,,-5.88,,,56.39,2,2018-02-20
H010 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2297132.0,2018-02-20,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,0.0,0.0,0.0,1.0,573.0,603.0,30.0,Lido,,268.93,,-25.42,,,243.51,2,2018-02-20
H011 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,8149615.0,2018-02-20,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,0.0,0.0,0.0,1.0,18625.0,19745.0,1120.0,Lido,,11531.9,,-1089.77,,,10442.13,2,2018-02-20
H014 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296969.0,2018-02-23,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,0.0,6.0,1.0,58.0,369281.0,380865.0,11584.0,Lido,,119710.27,119710.27,-22671.5,16758.7,,233507.74,2,2018-02-20
H015 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296918.0,2018-02-19,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,0.0,0.0,0.0,1.0,1364.0,1404.0,40.0,Lido,,372.26,372.26,-70.37,,,674.15,2,2018-02-20
H017 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296950.0,2018-02-20,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,23017.0,24013.0,996.0,Lido,,10250.61,10250.61,-1937.37,,,18563.85,2,2018-02-20
H018 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296640.0,2018-02-19,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,0.0,0.0,0.0,1.0,1508.0,1610.0,102.0,Lido,,1012.91,1012.91,-191.44,,,1834.38,2,2018-02-20
H019 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,9097821.0,2018-02-19,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,0.0,1.0,0.0,2.0,2647.0,2732.0,85.0,Lido,,796.18,796.18,-150.47,,,1441.89,2,2018-02-20
H020 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296829.0,2018-02-19,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,0.0,0.0,0.0,1.0,21212.0,21423.0,211.0,Informado,,2139.2,2139.2,-404.3,,,3874.1,2,2018-02-20
H021 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296632.0,2018-02-19,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,0.0,0.0,0.0,2.0,2805.0,2865.0,60.0,Médio,,537.86,537.86,-101.65,,,974.07,2,2018-02-20
H023 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296934.0,2018-02-19,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,4376.0,4574.0,198.0,Lido,,2004.87,2004.87,-378.92,,,3630.82,2,2018-02-20
H024 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296926.0,2018-02-19,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,265.0,264.0,20.0,Mínimo,,124.54,124.54,-23.54,,,225.54,2,2018-02-20
H025 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296900.0,2018-02-19,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,0.0,0.0,0.0,1.0,10341.0,11085.0,744.0,Informado,,7646.69,7646.69,-1445.22,,,13848.16,2,2018-02-20
H026 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,9912770.0,2018-02-19,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,0.0,0.0,0.0,1.0,2342.0,2358.0,16.0,Lido,,124.27,124.27,-23.5,,,225.04,2,2018-02-20
H027 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296888.0,2018-02-19,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,0.0,0.0,0.0,1.0,25030.0,26674.0,1644.0,Informado,,16946.39,16946.39,-3202.86,,,30689.92,2,2018-02-20
H028 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,6205615.0,2018-02-19,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,81.0,91.0,10.0,Médio,,62.27,62.27,-11.78,,,112.76,2,2018-02-20
H029 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,7297220.0,2018-02-10,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,1973.0,1975.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,2,2018-02-20
H030 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296276.0,2018-02-10,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,27108.0,27809.0,701.0,Lido,,4365.99,4365.99,-825.18,,,7906.8,2,2018-02-20
H032 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296659.0,2018-02-19,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,5286.0,5399.0,113.0,Informado,,1126.57,1126.57,-212.92,,,2040.22,2,2018-02-20
H033 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296667.0,2018-02-19,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,0.0,1.0,0.0,2.0,5317.0,5399.0,82.0,Informado,,765.18,765.18,-144.62,,,1385.74,2,2018-02-20
H034 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,8416621.0,2018-02-19,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,0.0,0.0,0.0,1.0,5444.0,5552.0,108.0,Lido,,1074.9,1074.9,-203.15,,,1946.65,2,2018-02-20
H035 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296845.0,2018-02-19,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,0.0,0.0,0.0,1.0,1093.0,1156.0,63.0,Informado,,609.92,609.92,-115.28,,,1104.56,2,2018-02-20
H037 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,6435548.0,2018-02-19,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,0.0,0.0,1.0,2.0,5691.0,5785.0,94.0,Lido,,889.18,889.18,-168.05,,,1610.31,2,2018-02-20
H038 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296683.0,2018-02-19,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,0.0,0.0,0.0,1.0,7267.0,7463.0,196.0,Lido,,1984.21,1984.21,-375.0,,,3593.42,2,2018-02-20
H040 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296691.0,2018-02-19,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,0.0,0.0,0.0,1.0,21092.0,21494.0,402.0,Lido,,4112.81,4112.81,-777.33,,,7448.29,2,2018-02-20
H041 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296810.0,2018-02-19,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,0.0,1.0,0.0,2.0,10201.0,10261.0,60.0,Informado,,537.86,537.86,-101.65,,,974.07,2,2018-02-20
H042 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296802.0,2018-02-19,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,7235.0,7376.0,141.0,Médio,,1415.89,1415.89,-267.61,,,2564.17,2,2018-02-20
H043 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,6816860.0,2018-02-19,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,0.0,0.0,0.0,1.0,796.0,799.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,2,2018-02-20
H044 2018 Fevereiro,Medidor faturado pela UFSC,2018.0,Fevereiro,2296896.0,2018-02-19,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,0.0,0.0,0.0,1.0,8208.0,8342.0,134.0,Informado,,1343.56,1343.56,-253.93,,,2433.19,2,2018-02-20
