CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2016 Janeiro,1,2016,Janeiro,2297094,2016-01-20 00:00:00,A00S096899,H001,CASAN,Florianópolis,Almoxarifado,1,0,0,0,1,3142,3155,13,Lido,,79.34,,-8.65,3.91,8.28,82.88,1,2016-01-20
H002 2016 Janeiro,2,2016,Janeiro,2297116,2016-01-20 00:00:00,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2,0,0,0,2,3089,3097,20,Mínimo,,105.94,,-10.56,1.81,3.84,101.03,1,2016-01-20
H003 2016 Janeiro,3,2016,Janeiro,2297124,2016-01-20 00:00:00,C11C010369,H003,CASAN,Florianópolis,Biotério Central,1,0,0,0,1,1743,2107,364,,,3164.81,,-316.75,59.98,127.04,3035.08,1,2016-01-20
H004 2016 Janeiro,4,2016,Janeiro,2297086,2016-01-20 00:00:00,Y11C059545,H004,CASAN,Florianópolis,Almoxarifado Central,1,0,0,0,1,482,576,94,Lido,,791.37,,-75.05,0.91,1.92,719.15,1,2016-01-20
H005 2016 Janeiro,5,2016,Janeiro,2297078,2016-01-20 00:00:00,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1,0,0,0,1,5382,5485,103,Lido,,870.49,,-91.83,32.47,68.78,879.91,1,2016-01-20
H006 2016 Janeiro,6,2016,Janeiro,9185569,2016-01-20 00:00:00,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1,0,0,0,1,2477,2491,14,Informado,,88.13,,-9.89,5.27,11.16,94.67,1,2016-01-20
H007 2016 Janeiro,7,2016,Janeiro,9185550,2016-01-20 00:00:00,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1,0,0,0,1,2551,2574,23,Informado,,167.25,,-20.98,17.59,37.26,201.12,1,2016-01-20
H008 2016 Janeiro,8,2016,Janeiro,2297159,2016-01-20 00:00:00,B10C010670,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1,0,0,0,1,14573,15040,467,Lido,,4070.23,,-407.98,79.22,167.8,3909.27,1,2016-01-20
H009 2016 Janeiro,9,2016,Janeiro,2297140,2016-02-15 00:00:00,Y11C052787,H009,CASAN,Florianópolis,Prefeitura Universitária,1,0,0,0,1,1528,1545,17,Lido,,114.5,,-12.19,4.66,9.88,116.85,1,2016-01-20
H010 2016 Janeiro,10,2016,Janeiro,2297132,2016-01-20 00:00:00,C11C010472,H010,CASAN,Florianópolis,ETUSC,1,0,0,0,1,144,147,10,Informado,,52.97,,-5.94,3.16,6.7,56.89,1,2016-01-20
