CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,645.0,663.0,18.0,LIDO,0,202.6,0.0,-19.15,0.0,0.0,183.45,9,2022-09-20
H002 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,1877.0,1948.0,71.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA.,912.35,0.0,-86.21,0.0,0.0,826.14,9,2022-09-20
H003 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,1509.0,1809.0,300.0,LIDO/REVISÃO,CONFIRMAÇÃO LEITURA,4288.78,0.0,-405.29,0.0,0.0,3883.49,9,2022-09-20
H004 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,496.0,508.0,12.0,LIDO,0,115.66,0.0,-10.93,0.0,0.0,104.73,9,2022-09-20
H005 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,2669.0,3126.0,457.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA.,6563.71,0.0,-620.27,0.0,0.0,5943.44,9,2022-09-20
H006 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,LIDO,HIDRÔMETRO PARADO,35.08,0.0,-3.31,0.0,0.0,31.77,9,2022-09-20
H007 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,4600.0,4747.0,147.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA.,2071.81,0.0,-195.79,0.0,0.0,1876.02,9,2022-09-20
H008 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,49364.0,49783.0,419.0,LIDO/REVISÃO,CONFIRMAÇÃO LEITURA,6013.09,0.0,-568.24,0.0,0.0,5444.85,9,2022-09-20
H009 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,125.0,127.0,2.0,LIDO,0,45.4,0.0,-4.29,0.0,0.0,41.11,9,2022-09-20
H010 2022 Setembro,Medidor faturado pela UFSC,2022.0,Setembro,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1912.0,1940.0,28.0,LIDO,0,347.5,0.0,-32.85,0.0,0.0,314.65,9,2022-09-20
