CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297094.0,2017-12-19,A16S366817,H001,CASAN,Florianópolis,Almoxarifado,1.0,0.0,0.0,0.0,1.0,457.0,492.0,35.0,Lido,,320.6,,-30.3,,,290.3,12,2017-12-20
H002 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297116.0,2017-12-19,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,0.0,0.0,0.0,2.0,4370.0,4440.0,70.0,Lido,,641.19,,-60.6,,,580.59,12,2017-12-20
H003 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297124.0,2017-12-19,C11C010369,H003,CASAN,Florianópolis,Biotério Central,1.0,0.0,0.0,0.0,1.0,9833.0,10198.0,365.0,Lido,,3730.49,,-352.52,,,3377.97,12,2017-12-20
H004 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297086.0,2017-12-19,Y11C059545,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,0.0,0.0,0.0,1.0,2722.0,2806.0,84.0,Lido,,826.91,,-78.14,,,748.77,12,2017-12-20
H005 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297078.0,2017-12-19,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,0.0,0.0,0.0,1.0,11616.0,11976.0,360.0,Lido,,3678.82,,-347.64,,,3331.18,12,2017-12-20
H006 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,9185569.0,2017-12-19,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,0.0,0.0,0.0,1.0,2864.0,2865.0,10.0,Mínimo,,62.27,,-5.88,,,56.39,12,2017-12-20
H007 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,9185550.0,2017-12-19,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,0.0,0.0,0.0,1.0,4142.0,4171.0,29.0,Lido,,258.6,,-24.44,,,234.16,12,2017-12-20
H008 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297159.0,2017-12-19,C11C010187,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,0.0,0.0,0.0,1.0,10982.0,11531.0,549.0,Lido,,5631.76,,-532.2,,,5099.56,12,2017-12-20
H009 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297140.0,2017-12-19,Y11C052787,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,0.0,0.0,0.0,1.0,2502.0,2506.0,10.0,Informado,,62.27,,-5.88,,,56.39,12,2017-12-20
H010 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2297132.0,2017-12-19,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,0.0,0.0,0.0,1.0,498.0,543.0,45.0,Lido,,423.93,,-40.07,,,383.86,12,2017-12-20
H011 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,8149615.0,2017-12-19,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,0.0,0.0,0.0,1.0,17133.0,17698.0,565.0,Informado,,5797.09,,-547.82,,,5249.27,12,2017-12-20
H014 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296969.0,2017-12-22,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,0.0,6.0,1.0,58.0,347370.0,358476.0,11106.0,Lido,,114639.3,114639.3,-21697.46,16593.3,,224174.44,12,2017-12-20
H015 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296918.0,2017-12-20,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,0.0,0.0,0.0,1.0,1265.0,1308.0,43.0,Lido,,403.26,403.26,-76.22,,,730.3,12,2017-12-20
H017 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296950.0,2017-12-19,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,21942.0,22724.0,782.0,Lido,,8039.35,8039.35,-1519.44,,,14559.26,12,2017-12-20
H018 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296640.0,2017-12-20,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,0.0,0.0,0.0,1.0,1359.0,1454.0,95.0,Lido,,940.58,940.58,-177.77,,,1703.39,12,2017-12-20
H019 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,9097821.0,2017-12-20,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,0.0,1.0,0.0,2.0,2459.0,2588.0,129.0,Lido,,1289.48,1289.48,-243.71,,,2335.25,12,2017-12-20
H020 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296829.0,2017-12-20,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,0.0,0.0,0.0,1.0,20466.0,21074.0,608.0,Lido,,6241.4,6241.4,-1179.62,,,11303.18,12,2017-12-20
H021 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296632.0,2017-12-20,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,0.0,0.0,0.0,2.0,2692.0,2747.0,55.0,Médio,,486.2,486.2,-91.89,,,880.51,12,2017-12-20
H023 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296934.0,2017-12-20,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,3924.0,4198.0,274.0,Lido,,2790.18,2790.18,-527.34,,,5053.02,12,2017-12-20
H024 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296926.0,2017-12-20,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,251.0,263.0,20.0,Mínimo,,124.54,124.54,-23.54,,,225.54,12,2017-12-20
H025 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296900.0,2017-12-20,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,0.0,0.0,0.0,1.0,9552.0,10033.0,481.0,Lido,,4929.11,4929.11,-931.6,,,8926.62,12,2017-12-20
H026 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,9912770.0,2017-12-20,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,0.0,0.0,0.0,1.0,2290.0,2338.0,48.0,Lido,,454.92,454.92,-85.98,,,823.86,12,2017-12-20
H027 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,2296888.0,2017-12-20,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,0.0,0.0,0.0,1.0,22936.0,23977.0,1041.0,Informado,,10715.59,10715.59,-2025.25,,,19405.93,12,2017-12-20
H028 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,6205615.0,2017-12-20,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,61.0,71.0,10.0,Médio,,62.27,62.27,-11.78,,,112.76,12,2017-12-20
H029 2017 Dezembro,Medidor faturado pela UFSC,2017.0,Dezembro,7297220.0,2017-12-12,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,1971.0,1972.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,12,2017-12-20
