CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1340.0,1343.0,3.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,42.51,0.0,-4.03,0.0,0.0,38.48,7,2020-07-20
H002 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,6117.0,6191.0,74.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,803.5,0.0,-75.94,0.0,0.0,727.56,7,2020-07-20
H003 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,19871.0,21638.0,1767.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,21473.15,0.0,-2029.21,0.0,0.0,19443.94,7,2020-07-20
H004 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,2866.0,2895.0,29.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,304.31,0.0,-28.76,0.0,0.0,275.55,7,2020-07-20
H005 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,19860.0,19863.0,3.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,42.51,0.0,-4.03,0.0,0.0,38.48,7,2020-07-20
H006 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,LIDO,HIDRÔMETRO PARADO.,29.49,0.0,-2.78,0.0,0.0,26.71,7,2020-07-20
H007 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,1713.0,1729.0,16.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,145.97,0.0,-13.8,0.0,0.0,132.17,7,2020-07-20
H008 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,32030.0,32107.0,77.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,888.95,0.0,-84.01,0.0,0.0,804.94,7,2020-07-20
H009 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,61.0,61.0,0.0,LIDO,HIDRÔMETRO PARADO.,29.49,0.0,-2.78,0.0,0.0,26.71,7,2020-07-20
H010 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1692.0,1693.0,1.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,33.83,0.0,-3.19,0.0,0.0,30.64,7,2020-07-20
H011 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,35958.0,36096.0,138.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,1631.93,0.0,-154.22,0.0,0.0,1477.71,7,2020-07-20
H014 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,672493.0,678695.0,6202.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,73776.14,73776.14,-13943.69,0.0,0.0,133608.59,7,2020-07-20
H015 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,247.0,265.0,18.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,170.33,170.33,-32.19,0.0,0.0,308.47,7,2020-07-20
H017 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,7002.0,7057.0,55.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,620.99,620.99,-117.37,0.0,0.0,1124.61,7,2020-07-20
H018 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,3169.0,3223.0,54.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,608.81,608.81,-115.07,0.0,0.0,1102.55,7,2020-07-20
H019 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,5774.0,5793.0,19.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,141.44,141.44,-26.74,0.0,0.0,256.14,7,2020-07-20
H020 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,9774.0,9826.0,52.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,584.45,584.45,-110.47,0.0,0.0,1058.43,7,2020-07-20
H021 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,5468.0,5615.0,147.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1692.64,1692.64,-319.9,0.0,0.0,3065.38,7,2020-07-20
H023 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,11113.0,11263.0,150.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1778.09,1778.09,-336.07,0.0,0.0,3220.11,7,2020-07-20
H024 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,39.0,54.0,15.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",124.08,124.08,-23.44,0.0,0.0,224.72,7,2020-07-20
H025 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,19414.0,19226.0,0.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,29.49,29.49,-5.57,0.0,0.0,53.41,7,2020-07-20
H026 2020 Julho,Medidor faturado pela UFSC,2020.0,Julho,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,236.0,1430.0,141.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1668.47,1668.47,-315.34,0.0,0.0,3021.6,7,2020-07-20
