CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,101.0,110.0,9.0,LIDO,OK,68.55,0.0,-6.49,0.0,0.0,62.06,4,2021-04-20
H002 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,277.0,338.0,61.0,LIDO,OK,645.16,0.0,-60.96,0.0,0.0,584.2,4,2021-04-20
H003 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,23351.0,23404.0,53.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,596.63,0.0,-56.39,0.0,0.0,540.24,4,2021-04-20
H004 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,3710.0,3762.0,52.0,LIDO,OK,584.45,0.0,-55.22,0.0,0.0,529.23,4,2021-04-20
H005 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,243.0,294.0,51.0,LIDO,OK,572.27,0.0,-54.08,0.0,0.0,518.19,4,2021-04-20
H006 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,LIDO,HIDROMETRO PARADO,29.49,0.0,-2.78,0.0,0.0,26.71,4,2021-04-20
H007 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,3059.0,3499.0,440.0,LIDO,ALTO CONSUMO,5310.29,0.0,-501.82,0.0,0.0,4808.47,4,2021-04-20
H008 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,35142.0,35827.0,685.0,LIDO/REVISÃO,ALTO CONSUMO,8294.39,0.0,-783.81,0.0,0.0,7510.58,4,2021-04-20
H009 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,70.0,71.0,1.0,LIDO,OK,33.83,0.0,-3.19,0.0,0.0,30.64,4,2021-04-20
H010 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1705.0,1707.0,2.0,LIDO,OK,38.17,0.0,-3.61,0.0,0.0,34.56,4,2021-04-20
H011 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,36946.0,36974.0,28.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,292.13,0.0,-27.6,0.0,0.0,264.53,4,2021-04-20
H014 2021 Abril,Medidor não faturado pela UFSC,2021.0,Abril,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,727903.0,734184.0,6281.0,LIDO,OK,74764.05,74764.05,-14130.400000000001,0.0,0.0,135397.7,4,2021-04-20
H015 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,370.0,372.0,2.0,LIDO,OK,38.17,38.17,-7.21,0.0,0.0,69.13,4,2021-04-20
H017 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,7907.0,7943.0,36.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,389.57,389.57,-73.62,0.0,0.0,705.52,4,2021-04-20
H018 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,3503.0,3539.0,36.0,LIDO,OK,389.57,389.57,-73.62,0.0,0.0,705.52,4,2021-04-20
H019 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,6266.0,6383.0,117.0,LIDO/REVISÃO,ALTO CONSUMO,1353.93,1353.93,-255.9,0.0,0.0,2451.96,4,2021-04-20
H020 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,9865.0,9865.0,0.0,LIDO,HIDROMETRO PARADO,29.49,29.49,-5.57,0.0,0.0,53.41,4,2021-04-20
H021 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,5616.0,5722.0,106.0,MÉDIO,0,1193.26,1193.26,-225.53,0.0,0.0,2160.99,4,2021-04-20
H023 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,11476.0,11633.0,157.0,LIDO,DEVOLUÇÃO DE VALORES,1863.35,1863.35,-3726.7,0.0,0.0,0.0,4,2021-04-20
H024 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,16.0,22.0,6.0,MÉDIO,0,85.02,85.02,-16.07,0.0,0.0,153.97,4,2021-04-20
H025 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,15250.0,15595.0,345.0,MÉDIO,0,4153.19,4153.19,-784.95,0.0,0.0,7521.43,4,2021-04-20
H026 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,1751.0,1786.0,35.0,MÉDIO,0,377.39,377.39,-71.33,0.0,0.0,683.45,4,2021-04-20
H027 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,16701186.0,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1.0,0.0,0.0,0.0,1.0,52879.0,53092.0,213.0,MÉDIO,0,2545.43,2545.43,-481.09,0.0,0.0,4609.77,4,2021-04-20
H028 2021 Abril,Medidor faturado pela UFSC,2021.0,Abril,6205615.0,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,21.0,21.0,0.0,LIDO,HIDROMETRO PARADO,29.49,29.49,-5.57,0.0,0.0,53.41,4,2021-04-20
