CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1053.0,1093.0,40.0,MÉDIO,CONSTRUIR ABRIGO,554.51,0.0,-52.40999999999997,0.0,0.0,502.1,10,2023-10-20
H002 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,2484.0,2516.0,32.0,LIDO,OK,369.34,0.0,-34.89999999999998,0.0,0.0,334.44,10,2023-10-20
H003 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,5317.0,5622.0,305.0,MÉDIO,CONSTRUIR ABRIGO,4638.16,0.0,-438.3000000000002,0.0,0.0,4199.86,10,2023-10-20
H004 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,889.0,896.0,7.0,LIDO,OK,75.74,0.0,-7.159999999999997,0.0,0.0,68.58,10,2023-10-20
H005 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,4470.0,4393.0,77.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,1124.68,0.0,-106.2800000000001,0.0,0.0,1018.4,10,2023-10-20
H006 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,185.0,191.0,6.0,MÉDIO,CONSTRUIR ABRIGO,70.25,70.25,-13.28,0.0,0.0,127.22,10,2023-10-20
H007 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,5865.0,5955.0,90.0,LIDO,OK,1325.01,0.0,-125.21,0.0,0.0,1199.8,10,2023-10-20
H008 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,52655.0,52934.0,279.0,MÉDIO,CONSTRUIR ABRIGO,4237.5,0.0,-400.4499999999998,0.0,0.0,3837.05,10,2023-10-20
H009 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,20.0,21.0,1.0,LIDO,OK,42.8,42.8,-8.099999999999994,0.0,0.0,77.5,10,2023-10-20
H010 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,2408.0,2452.0,44.0,MÉDIO,CONSTRUIR ABRIGO,616.15,0.0,-58.22000000000003,0.0,0.0,557.93,10,2023-10-20
H011 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,42184.0,42702.0,518.0,LIDO/REVISÃO,ALTO CONSUMO,7920.49,0.0,-748.4699999999993,0.0,0.0,7172.02,10,2023-10-20
H014 2023 Outubro,Medidor não faturado pela UFSC,2023.0,Outubro,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,149414.0,155877.0,6463.0,MÉDIO,-,97823.7,97823.7,-18488.68,0.0,0.0,177158.72,10,2023-10-20
H015 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,210.0,211.0,1.0,LIDO/REVISÃO,ALTO CONSUMO,42.8,42.8,-8.099999999999994,0.0,0.0,77.5,10,2023-10-20
H017 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,1.0,0.0,2.0,2970.0,4000.0,1030.0,LIDO/REVISÃO,ALTO CONSUMO,17599.22,17599.22,-3326.250000000004,0.0,0.0,31872.19,10,2023-10-20
H018 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,4793.0,4815.0,22.0,MÉDIO,VIDRO HIDRÔMETRO SUADO,277.13,277.13,-52.37,0.0,0.0,501.89,10,2023-10-20
H019 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,1.0,3.0,11829.0,12023.0,194.0,MÉDIO,VIDRO HIDRÔMETRO SUADO,2862.24,2862.24,-540.9599999999991,0.0,0.0,5183.52,10,2023-10-20
H020 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,2044.0,2297.0,253.0,MÉDIO,VIDRO HIDRÔMETRO SUADO,3836.84,3836.84,-725.1700000000001,0.0,0.0,6948.51,10,2023-10-20
H021 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,6775.0,6848.0,73.0,LIDO,OK,1001.15,1001.15,-189.21,0.0,0.0,1813.09,10,2023-10-20
H023 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,1.0,0.0,2.0,15910.0,16071.0,161.0,MÉDIO,VIDRO HIDRÔMETRO SUADO,2478.63,2478.63,-468.46,0.0,0.0,4488.8,10,2023-10-20
H024 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,2.0,0.0,3.0,24.0,24.0,0.0,MÉDIO,VIDRO HIDRÔMETRO SUADO,111.93,111.93,-21.17000000000002,0.0,0.0,202.69,10,2023-10-20
H025 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,19949.0,20284.0,335.0,LIDO,OK,5100.46,5100.46,-963.9899999999998,0.0,0.0,9236.93,10,2023-10-20
H026 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,2812.0,2935.0,123.0,LIDO/REVISÃO,ALTO CONSUMO,1833.54,1833.54,-346.54,0.0,0.0,3320.54,10,2023-10-20
H027 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,16701186.0,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1.0,0.0,0.0,0.0,1.0,64061.0,64480.0,419.0,LIDO/REVISÃO,CONSTRUIR ABRIGO,6394.9,6394.9,-1208.629999999999,0.0,0.0,11581.17,10,2023-10-20
H028 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,6205615.0,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,1652.0,1687.0,35.0,LIDO,HIDRÔMETRO RETIRADO,477.46,477.46,-90.25,-864.67,0.0,0.0,10,2023-10-20
H029 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,7297220.0,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,256.0,258.0,2.0,LIDO,OK,48.29,48.29,-9.14,0.0,0.0,87.44,10,2023-10-20
H030 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296276.0,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,2813.0,3921.0,1108.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,12568.58,12568.58,-2375.450000000001,0.0,0.0,22761.71,10,2023-10-20
H032 2023 Outubro,Medidor faturado pela UFSC,2023.0,Outubro,2296659.0,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,33018.0,33522.0,504.0,LIDO,OK,7704.75,7704.75,-1456.209999999999,0.0,0.0,13953.29,10,2023-10-20
