CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1112.0,1152.0,40.0,Lido,0,388.6,0.0,-36.73,0.0,0.0,351.87,7,2019-07-20
H002 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,5649.0,5695.0,46.0,Lido,0,410.46,0.0,-38.78,0.0,0.0,371.68,7,2019-07-20
H003 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,16238.0,16492.0,254.0,Lido,0,2696.93,0.0,-254.86,0.0,0.0,2442.07,7,2019-07-20
H004 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,2044.0,2313.0,269.0,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,2858.73,0.0,-270.15,0.0,0.0,2588.58,7,2019-07-20
H005 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,19291.0,19353.0,62.0,Informado,CONFIRMACAO LEITURA,625.91,0.0,-59.15,0.0,0.0,566.76,7,2019-07-20
H006 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,Mínimo,0,65.0,0.0,-6.14,0.0,0.0,58.86,7,2019-07-20
H007 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,4214.0,64.0,10.0,Informado,CONFIRMACAO LEITURA,65.0,0.0,-6.14,0.0,0.0,58.86,7,2019-07-20
H008 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,25528.0,26327.0,799.0,Lido,0,8575.63,0.0,-810.4,0.0,0.0,7765.23,7,2019-07-20
H009 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,14.0,18.0,10.0,Mínimo,0,65.0,0.0,-6.14,0.0,0.0,58.86,7,2019-07-20
H010 2019 Julho,Medidor faturado pela UFSC,2019.0,Julho,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1358.0,1391.0,33.0,Lido,0,313.1,0.0,-29.59,0.0,0.0,283.51,7,2019-07-20
