CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2014 Fevereiro,1,2014,Fevereiro,2297094,,A00S096899,H001,CASAN,Florianópolis,Almoxarifado,1,0,0,0,1,2484,2501,17,,,95.46,,-9.01,,,86.45,2,2014-02-20
H002 2014 Fevereiro,2,2014,Fevereiro,2297116,,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2,0,0,0,2,2755,2774,20,,,88.32,,-8.34,,,79.98,2,2014-02-20
H003 2014 Fevereiro,3,2014,Fevereiro,2297124,2014-02-19,F11C000559,H003,CASAN,Florianópolis,Biotério Central,1,0,0,0,1,2102,2520,418,Lido,,3034.35,,-286.74,,,2747.61,2,2014-02-20
H004 2014 Fevereiro,4,2014,Fevereiro,2297086,2014-02-19,A10C021011,H004,CASAN,Florianópolis,Almoxarifado Central,1,0,0,0,1,654,693,39,Lido,,256.7,,-24.26,,,232.44,2,2014-02-20
H005 2014 Fevereiro,5,2014,Fevereiro,2297078,2014-02-19,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1,0,0,0,1,1287,1394,107,Lido,,755.06,,-71.35,,,683.71,2,2014-02-20
H006 2014 Fevereiro,6,2014,Fevereiro,9185569,,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1,0,0,0,1,1111,1181,70,,,483.89,,-45.74,,,438.15,2,2014-02-20
H007 2014 Fevereiro,7,2014,Fevereiro,9185550,2014-02-19,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1,0,0,0,1,1148,1274,126,Lido,,894.31,,-84.51,,,809.8,2,2014-02-20
H008 2014 Fevereiro,8,2014,Fevereiro,2297159,,B10C010670,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1,0,0,0,1,2344,2747,403,,,2924.42,,-276.35,,,2648.07,2,2014-02-20
H009 2014 Fevereiro,9,2014,Fevereiro,2297140,,,H009,CASAN,Florianópolis,Prefeitura Universitária,1,0,0,0,1,676,717,41,,,271.35,,-25.63,,,245.72,2,2014-02-20
H010 2014 Fevereiro,10,2014,Fevereiro,2297132,2014-02-19,C09B271050,H010,CASAN,Florianópolis,ETUSC,1,0,0,0,1,1387,1408,21,Lido,,124.78,,-11.79,,,112.99,2,2014-02-20
H011 2014 Fevereiro,11,2014,Fevereiro,8149615,2014-02-19,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1,0,0,0,1,2047,2278,231,Lido,,1663.85,,-157.24,,,1506.61,2,2014-02-20
H014 2014 Fevereiro,12,2014,Fevereiro,2296969,2014-02-19,J08CA00145,H014,CASAN,Florianópolis,Hospital Universitário,51,0,6,1,58,494452,496014,1562,Lido,,9758.21,9758.21,-1844.3,,,17672.12,2,2014-02-20
H015 2014 Fevereiro,13,2014,Fevereiro,2296918,,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,0,1,0,0,1,1390,1621,231,Médio,,1973.18,1973.18,-372.93,,,3573.43,2,2014-02-20
H017 2014 Fevereiro,14,2014,Fevereiro,2296950,2014-02-19,C11C000344,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1,0,0,0,1,3419,3655,236,Lido,,1700.49,1700.49,-321.4,,,3079.58,2,2014-02-20
H018 2014 Fevereiro,15,2014,Fevereiro,2296640,2014-02-18,A10C017754,H018,CASAN,Florianópolis,DAE,1,0,0,0,1,701,724,23,Lido,,139.43,139.43,-26.36,,,252.5,2,2014-02-20
H019 2014 Fevereiro,16,2014,Fevereiro,9097821,2014-02-18,B10C013879,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1,0,1,0,2,1158,1606,448,Lido,,3554.0,3554.0,-671.7,,,6436.3,2,2014-02-20
H020 2014 Fevereiro,17,2014,Fevereiro,2296829,2014-02-18,C11C004462,H020,CASAN,Florianópolis,Centro Socioeconômico,1,0,0,0,1,5813,6275,462,Lido,,3356.82,3356.82,-634.44,,,6079.2,2,2014-02-20
H021 2014 Fevereiro,18,2014,Fevereiro,2296632,2014-02-18,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2,0,0,0,2,741,749,20,Mínimo,,88.32,88.32,-16.7,,,159.94,2,2014-02-20
H023 2014 Fevereiro,19,2014,Fevereiro,2296934,2014-02-18,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,2,0,1,0,3,1672,1964,292,Lido,,2142.12,2142.12,-404.86,,,3879.38,2,2014-02-20
H024 2014 Fevereiro,20,2014,Fevereiro,2296926,2014-02-18,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1,0,1,0,2,148,150,20,Mínimo,,88.32,88.32,-16.7,,,159.94,2,2014-02-20
H025 2014 Fevereiro,21,2014,Fevereiro,2296900,2014-02-18,C11C002633,H025,CASAN,Florianópolis,CFM Bloco A,1,0,0,0,1,2928,3274,346,Lido,,2506.67,2506.67,-473.76,,,4539.58,2,2014-02-20
H026 2014 Fevereiro,22,2014,Fevereiro,9912770,2014-02-18,B10C015985,H026,CASAN,Florianópolis,CFM Bloco B,1,0,0,0,1,188,184,43,Informado,,286.01,286.01,-54.06,,,517.96,2,2014-02-20
