CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1319.0,1333.0,14.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,110.97,0.0,-10.6,0.0,1.21,101.58,3,2020-03-20
H002 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,5992.0,6023.0,31.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,255.15,0.0,-24.97,0.0,9.03,239.21,3,2020-03-20
H003 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,18911.0,19205.0,294.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,3210.04,0.0,-310.24,0.0,72.97,2972.77,3,2020-03-20
H004 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,2811.0,2820.0,10.0,INFORMADO,CONFIRMACAO LEITURA,66.7,0.0,-6.86,0.0,5.82,65.66,3,2020-03-20
H005 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,19804.0,19854.0,50.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,509.42,0.0,-48.37,0.0,2.41,463.46,3,2020-03-20
H006 2020 Março,Medidor faturado pela UFSC,2020.0,Março,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,8.0,9.0,10.0,MÍNIMO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,0.0,-6.42,0.0,1.21,61.49,3,2020-03-20
H007 2020 Março,Medidor faturado pela UFSC,2020.0,Março,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,1429.0,1503.0,74.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,775.06,0.0,-73.71,0.0,5.02,706.37,3,2020-03-20
H008 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,31361.0,31856.0,495.0,INFORMADO,CONFIRMACAO LEITURA,5434.73,0.0,-523.17,0.0,101.43,5012.99,3,2020-03-20
H009 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,47.0,51.0,10.0,MÍNIMO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,66.7,0.0,-6.42,0.0,1.21,61.49,3,2020-03-20
H010 2020 Março,Medidor faturado pela UFSC,2020.0,Março,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1662.0,1689.0,27.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,254.86,0.0,-24.54,0.0,4.82,235.14,3,2020-03-20
