CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1335.0,1335.0,2.0,LIDO,0,38.17,0.0,-3.61,0.0,0.0,34.56,5,2020-05-20
H002 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,6050.0,6050.0,30.0,LIDO,0,267.58,0.0,-25.29,0.0,0.0,242.29,5,2020-05-20
H003 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,19442.0,19442.0,199.0,LIDO,0,2374.91,0.0,-224.44,0.0,0.0,2150.47,5,2020-05-20
H004 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,2853.0,2853.0,0.0,INFORMADO,CONFIRMACAO LEITURA,29.49,0.0,-2.78,0.0,0.0,26.71,5,2020-05-20
H005 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,19907.0,19907.0,0.0,INFORMADO,CONFIRMACAO LEITURA,29.49,0.0,-2.78,0.0,0.0,26.71,5,2020-05-20
H006 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,19.0,19.0,0.0,INFORMADO,CONFIRMACAO LEITURA,29.49,0.0,-2.78,0.0,0.0,26.71,5,2020-05-20
H007 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,1667.0,1667.0,16.0,INFORMADO,CONFIRMACAO LEITURA,145.97,0.0,-13.8,0.0,0.0,132.17,5,2020-05-20
H008 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,31899.0,31899.0,62.0,INFORMADO,CONFIRMACAO LEITURA,706.25,0.0,-66.74,0.0,0.0,639.51,5,2020-05-20
H009 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,51.0,51.0,0.0,LIDO,HIDRÔMETRO PARADO.,29.49,0.0,-2.78,0.0,0.0,26.71,5,2020-05-20
H010 2020 Maio,Medidor faturado pela UFSC,2020.0,Maio,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1726.0,1726.0,0.0,INFORMADO,CONFIRMACAO LEITURA,29.49,0.0,-2.78,0.0,0.0,26.71,5,2020-05-20
