CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,547.0,556.0,9.0,LIDO,OK,70.29,0.0,-6.64,0.0,0.0,63.65,3,2022-03-20
H002 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,1650.0,1681.0,31.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,286.87,0.0,-27.11,0.0,0.0,259.76,3,2022-03-20
H003 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,26743.0,27215.0,472.0,MÉDIO,0,5845.12,0.0,-552.36,0.0,0.0,5292.76,3,2022-03-20
H004 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,321.0,369.0,48.0,LIDO,OK,549.36,0.0,-51.91,0.0,0.0,497.45,3,2022-03-20
H005 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,1155.0,1317.0,162.0,LIDO/REVISÃO,ALTO CONSUMO,1973.22,0.0,-186.47,0.0,0.0,1786.75,3,2022-03-20
H006 2022 Março,Medidor faturado pela UFSC,2022.0,Março,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,LIDO,HIDRÔMETRO PARADO,30.24,0.0,-2.86,0.0,0.0,27.38,3,2022-03-20
H007 2022 Março,Medidor faturado pela UFSC,2022.0,Março,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,3960.0,3988.0,28.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,299.56,0.0,-28.32,0.0,0.0,271.24,3,2022-03-20
H008 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,43135.0,44202.0,1067.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,13276.67,0.0,-1254.65,0.0,0.0,12022.02,3,2022-03-20
H009 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,95.0,98.0,3.0,LIDO,OK,43.59,0.0,-4.12,0.0,0.0,39.47,3,2022-03-20
H010 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1755.0,1768.0,13.0,LIDO,OK,112.21,0.0,-10.61,0.0,0.0,101.6,3,2022-03-20
H011 2022 Março,Medidor faturado pela UFSC,2022.0,Março,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,37538.0,37586.0,48.0,LIDO,OK,549.36,0.0,-51.91,0.0,0.0,497.45,3,2022-03-20
H014 2022 Março,Medidor não faturado pela UFSC,2022.0,Março,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,31919.0,38391.0,7062.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,86681.47,86681.47,-16382.800000000003,0.0,0.0,156980.13,3,2022-03-20
H015 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,9.0,15.0,6.0,MÉDIO,0,56.94,56.94,-10.77,0.0,0.0,103.11,3,2022-03-20
H017 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,9593.0,9794.0,201.0,LIDO,ALTO CONSUMO,2460.33,2460.33,-465.0,0.0,0.0,4455.66,3,2022-03-20
H018 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,4170.0,4232.0,62.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,724.22,724.22,-136.87,0.0,0.0,1311.57,3,2022-03-20
H019 2022 Março,Medidor faturado pela UFSC,2022.0,Março,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,7074.0,7093.0,19.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,145.03,145.03,-27.41,0.0,0.0,262.65,3,2022-03-20
H020 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,9978.0,9991.0,13.0,MÉDIO,0,112.21,112.21,-21.2,0.0,0.0,203.22,3,2022-03-20
H021 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,5243.0,5308.0,65.0,MÉDIO,0,711.53,711.53,-1423.06,0.0,0.0,0.0,3,2022-03-20
H023 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,13662.0,13235.0,0.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,30.24,30.24,-5.7,0.0,0.0,54.78,3,2022-03-20
H024 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,30.0,24.0,0.0,LIDO/REVISÃO,HIDROMETRO PARADO,60.48,60.48,-11.44,0.0,0.0,109.52,3,2022-03-20
H025 2022 Março,Medidor faturado pela UFSC,2022.0,Março,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,13825.0,14056.0,231.0,LIDO,ALTO CONSUMO,2835.03,2835.03,-535.82,0.0,0.0,5134.24,3,2022-03-20
H026 2022 Março,Medidor faturado pela UFSC,2022.0,Março,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,2003.0,2044.0,41.0,LIDO,ALTO CONSUMO,461.93,461.93,-87.32,0.0,0.0,836.54,3,2022-03-20
