CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297094.0,2017-02-16,A16S366817,H001,CASAN,Florianópolis,Almoxarifado,1.0,0.0,0.0,0.0,1.0,61.0,85.0,24.0,Lido,,195.07,,-18.43,,,176.64,2,2017-02-20
H002 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297116.0,2017-02-16,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,0.0,0.0,0.0,2.0,3262.0,3280.0,20.0,Mínimo,,117.4,,-11.09,,,106.31,2,2017-02-20
H003 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297124.0,2017-02-16,C11C010369,H003,CASAN,Florianópolis,Biotério Central,1.0,0.0,0.0,0.0,1.0,6149.0,6474.0,325.0,Lido,,3127.05,,-295.51,,,2831.54,2,2017-02-20
H004 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297086.0,2017-02-16,Y11C059545,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,0.0,0.0,0.0,1.0,1710.0,1861.0,151.0,Lido,,1432.15,,-135.33,,,1296.82,2,2017-02-20
H005 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297078.0,2017-02-16,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,0.0,0.0,0.0,1.0,7967.0,8076.0,109.0,Informado,,1023.04,,-96.68,,,926.36,2,2017-02-20
H006 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,9185569.0,2017-02-16,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,0.0,0.0,0.0,1.0,2860.0,2860.0,10.0,Informado,,58.7,,-5.55,,,53.15,2,2017-02-20
H007 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,9185550.0,2017-02-16,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,0.0,0.0,0.0,1.0,3561.0,3625.0,64.0,Lido,,584.7,,-55.26,,,529.44,2,2017-02-20
H008 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297159.0,2017-02-16,C11C010187,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,0.0,0.0,0.0,1.0,6015.0,6479.0,464.0,Lido,,4481.02,,-423.46,,,4057.56,2,2017-02-20
H009 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297140.0,2017-02-16,Y11C052787,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,0.0,0.0,0.0,1.0,1990.0,2021.0,31.0,Lido,,263.26,,-24.88,,,238.38,2,2017-02-20
H010 2017 Fevereiro,Medidor faturado pela UFSC,2017.0,Fevereiro,2297132.0,2017-02-16,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,0.0,0.0,0.0,1.0,212.0,221.0,10.0,Mínimo,,58.7,,-5.55,,,53.15,2,2017-02-20
