CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,706.0,735.0,29.0,LIDO,ALTO CONSUMO,361.99,0.0,-34.21,0.0,0.0,327.78,12,2022-12-20
H002 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,2064.0,2123.0,59.0,LIDO,0,738.47,0.0,-69.78,0.0,0.0,668.69,12,2022-12-20
H003 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,2429.0,2714.0,285.0,LIDO/REVISÃO,0,4071.43,0.0,-384.74,0.0,0.0,3686.69,12,2022-12-20
H004 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,549.0,570.0,21.0,LIDO,0,246.07,0.0,-23.25,0.0,0.0,222.82,12,2022-12-20
H005 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,3502.0,3646.0,144.0,LIDO/REVISÃO,0,2028.34,0.0,-191.67,0.0,0.0,1836.67,12,2022-12-20
H006 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,16.0,16.0,0.0,LIDO,HIDRÔMETRO PARADO,35.08,0.0,-3.31,0.0,0.0,31.77,12,2022-12-20
H007 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,5052.0,5134.0,82.0,LIDO,0,1129.96,0.0,-106.78,0.0,0.0,1023.18,12,2022-12-20
H008 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,50245.0,50476.0,231.0,LIDO/REVISÃO,0,3288.97,0.0,-310.81,0.0,0.0,2978.16,12,2022-12-20
H009 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,134.0,137.0,3.0,LIDO,0,50.56,0.0,-4.79,0.0,0.0,45.77,12,2022-12-20
H010 2022 Dezembro,Medidor faturado pela UFSC,2022.0,Dezembro,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,2032.0,2057.0,25.0,LIDO,0,304.03,0.0,-28.73,0.0,0.0,275.3,12,2022-12-20
