CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297094.0,Florianópolis - Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1192.0,1213.0,21.0,LIDO,OK,261.72,261.72,-49.46000000000004,0.0,0.0,473.98,4,2024-04-20
H002 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297116.0,Florianópolis - Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,2764.0,2811.0,47.0,LIDO,OK,600.49,600.49,-113.5,0.0,0.0,1087.48,4,2024-04-20
H003 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297124.0,Florianópolis - Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,8784.0,9251.0,467.0,LIDO,OK,7134.58,7134.58,-1348.43,0.0,0.0,12920.73,4,2024-04-20
H004 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297086.0,Florianópolis - Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,1369.0,1515.0,146.0,LIDO/REVISÃO,ALTO CONSUMO,2187.97,2187.97,-413.5299999999997,0.0,0.0,3962.41,4,2024-04-20
H005 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297078.0,Florianópolis - Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,244.0,320.0,76.0,LIDO,OK,1109.27,1109.27,-209.6599999999999,0.0,0.0,2008.88,4,2024-04-20
H006 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,9185569.0,Florianópolis - Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,219.0,226.0,7.0,LIDO,ALTO CONSUMO,75.74,75.74,-14.29999999999998,0.0,0.0,137.18,4,2024-04-20
H007 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,9185550.0,Florianópolis - Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,6436.0,6531.0,95.0,MÉDIO,CONSTRUIR ABRIGO,1402.06,1402.06,-264.9899999999998,0.0,0.0,2539.13,4,2024-04-20
H008 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297159.0,Florianópolis - Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,821.0,1263.0,442.0,LIDO/REVISÃO,ALTO CONSUMO,6749.33,6749.33,-1275.629999999999,0.0,0.0,12223.03,4,2024-04-20
H009 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297140.0,Florianópolis - Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,23.0,25.0,2.0,LIDO,ALTO CONSUMO,48.29,48.29,-9.14,0.0,0.0,87.44,4,2024-04-20
H010 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2297132.0,Florianópolis - Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,2547.0,2570.0,23.0,MÉDIO,CONSTRUIR ABRIGO,292.54,292.54,-55.28000000000009,0.0,0.0,529.8,4,2024-04-20
H011 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,8149615.0,Florianópolis - Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,44761.0,45250.0,489.0,LIDO,OK,7473.6,7473.6,-1412.52,0.0,0.0,13534.68,4,2024-04-20
H014 2024 Abril,Medidor não faturado pela UFSC,2024.0,Abril,17859999.0,Florianópolis  HU,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,186453.0,193775.0,7322.0,LIDO,OK,111565.31,111565.31,-21085.850000000002,0.0,0.0,202044.77,4,2024-04-20
H015 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2296918.0,Florianópolis - Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,212.0,212.0,0.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,37.31,37.31,-7.060000000000002,0.0,0.0,67.56,4,2024-04-20
H017 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2296950.0,Florianópolis - Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,1.0,0.0,2.0,6481.0,7066.0,585.0,MÉDIO,CONSTRUIR ABRIGO,9856.23,9856.23,-1862.82,0.0,0.0,17849.64,4,2024-04-20
H018 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2296640.0,Florianópolis - Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,4859.0,4872.0,13.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,138.44,138.44,-26.16999999999999,0.0,0.0,250.71,4,2024-04-20
H019 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,9097821.0,Florianópolis - Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,1.0,3.0,12599.0,12769.0,170.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,2460.56,2460.56,-465.04,0.0,0.0,4456.08,4,2024-04-20
H020 2024 Abril,Medidor faturado pela UFSC,2024.0,Abril,2296829.0,Florianópolis - Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,2269.0,2395.0,126.0,MÉDIO,CONSTRUIR ABRIGO,1879.77,1879.77,-355.29,0.0,0.0,3404.25,4,2024-04-20
