CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,131.0,143.0,12.0,Lido,0,99.72,0.0,-9.43,0.0,0.0,90.29,8,2021-08-20
H002 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,510.0,573.0,63.0,Lido,0,686.55,0.0,-64.88,0.0,0.0,621.67,8,2021-08-20
H003 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,23765.0,23906.0,141.0,Lido,ALTO CONSUMO,1710.93,0.0,-161.68,0.0,0.0,1549.25,8,2021-08-20
H004 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,20.0,68.0,48.0,Lido,0,549.36,0.0,-51.91,0.0,0.0,497.45,8,2021-08-20
H005 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,506.0,562.0,56.0,Lido,0,649.28,0.0,-61.36,0.0,0.0,587.92,8,2021-08-20
H006 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,Lido,hidrometro parado,30.24,0.0,-2.86,0.0,0.0,27.38,8,2021-08-20
H007 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,3723.0,3761.0,38.0,Lido/revisão,confirmação de leitura,424.46,0.0,-40.1,0.0,0.0,384.36,8,2021-08-20
H008 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,36681.0,37015.0,334.0,Lido,0,4121.5,0.0,-389.49,0.0,0.0,3732.01,8,2021-08-20
H009 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,78.0,81.0,3.0,Lido,0,43.59,0.0,-4.12,0.0,0.0,39.47,8,2021-08-20
H010 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1718.0,1723.0,5.0,Lido,0,52.49,0.0,-4.95,0.0,0.0,47.54,8,2021-08-20
H011 2021 Agosto,Medidor faturado pela UFSC,2021.0,Agosto,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,37092.0,37141.0,49.0,Lido,0,561.85,0.0,-53.1,0.0,0.0,508.75,8,2021-08-20
