CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297094.0,2017-08-18,A16S366817,H001,CASAN,Florianópolis,Almoxarifado,1.0,0.0,0.0,0.0,1.0,287.0,332.0,45.0,Lido,,399.63,,-37.77,,,361.86,8,2017-08-20
H002 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297116.0,2017-08-18,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,0.0,0.0,0.0,2.0,4202.0,4234.0,32.0,Informado,,234.29,,-22.14,,,212.15,8,2017-08-20
H003 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297124.0,2017-08-18,C11C010369,H003,CASAN,Florianópolis,Biotério Central,1.0,0.0,0.0,0.0,1.0,8330.0,8707.0,377.0,Lido,,3633.57,,-343.38,,,3290.19,8,2017-08-20
H004 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297086.0,2017-08-18,Y11C059545,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,0.0,0.0,0.0,1.0,2319.0,2448.0,129.0,Lido,,1217.86,,-115.1,,,1102.76,8,2017-08-20
H005 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297078.0,2017-08-18,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,0.0,0.0,0.0,1.0,9922.0,10423.0,501.0,Informado,,4841.43,,-457.51,,,4383.92,8,2017-08-20
H006 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,9185569.0,2017-08-18,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,0.0,0.0,0.0,1.0,2861.0,2861.0,10.0,Informado,,58.7,,-5.55,,,53.15,8,2017-08-20
H007 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,9185550.0,2017-08-18,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,0.0,0.0,0.0,1.0,3966.0,4020.0,54.0,Lido,,487.3,,-46.05,,,441.25,8,2017-08-20
H008 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297159.0,2017-08-18,C11C010187,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,0.0,0.0,0.0,1.0,9024.0,9530.0,506.0,Lido,,4890.14,,-462.12,,,4428.02,8,2017-08-20
H009 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297140.0,2017-08-18,Y11C052787,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,0.0,0.0,0.0,1.0,2333.0,2411.0,78.0,Lido,,721.07,,-68.14,,,652.93,8,2017-08-20
H010 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2297132.0,2017-08-18,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,0.0,0.0,0.0,1.0,375.0,389.0,14.0,Lido,,97.66,,-9.23,,,88.43,8,2017-08-20
H011 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,8149615.0,2017-08-18,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,0.0,0.0,0.0,1.0,13972.0,15055.0,1083.0,Lido,,10510.58,,-993.26,,,9517.32,8,2017-08-20
H014 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296969.0,2017-08-29,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,0.0,6.0,1.0,58.0,303518.0,313196.0,9678.0,Lido,,99489.99,99489.99,-18803.61,,,180176.37,8,2017-08-20
H015 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296918.0,2017-08-19,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,0.0,0.0,0.0,1.0,1122.0,1156.0,34.0,Lido,,292.48,292.48,-55.28,,,529.68,8,2017-08-20
H017 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296950.0,2017-08-18,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,18169.0,19109.0,940.0,Lido,,9117.64,9117.64,-1723.23,,,16512.05,8,2017-08-20
H018 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296640.0,2017-08-19,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,0.0,0.0,0.0,1.0,1172.0,1216.0,44.0,Médio,,389.89,389.89,-73.69,,,706.09,8,2017-08-20
H019 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,9097821.0,2017-08-19,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,0.0,1.0,0.0,2.0,1830.0,1991.0,161.0,Lido,,1567.48,1567.48,-296.26,,,2838.7,8,2017-08-20
H020 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296829.0,2017-08-22,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,0.0,0.0,0.0,1.0,17291.0,18195.0,904.0,Lido,,8766.98,8766.98,-1656.96,,,15877.0,8,2017-08-20
H021 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296632.0,2017-08-19,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,0.0,0.0,0.0,2.0,2601.0,2685.0,84.0,Médio,,740.81,740.81,-140.02,,,1341.6,8,2017-08-20
H023 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296934.0,2017-08-19,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,2799.0,3084.0,285.0,Lido,,2737.42,2737.42,-517.38,,,4957.46,8,2017-08-20
H024 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296926.0,2017-08-19,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,226.0,230.0,20.0,Mínimo,,117.4,117.4,-22.19,,,212.61,8,2017-08-20
H025 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296900.0,2017-08-19,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,0.0,0.0,0.0,1.0,7760.0,8137.0,377.0,Médio,,3633.57,3633.57,-686.74,,,6580.4,8,2017-08-20
H026 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,9912770.0,2017-08-19,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,0.0,0.0,0.0,1.0,2232.0,2269.0,37.0,Médio,,321.7,321.7,-60.79,,,582.61,8,2017-08-20
H027 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296888.0,2017-08-19,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,0.0,0.0,0.0,1.0,18606.0,19545.0,939.0,Médio,,9107.9,9107.9,-1721.39,,,16494.41,8,2017-08-20
H028 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,6205615.0,2017-08-19,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,146.0,156.0,10.0,Informado,,58.7,58.7,-11.09,,,106.31,8,2017-08-20
H029 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,7297220.0,2017-08-11,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,1967.0,1968.0,10.0,Mínimo,,58.7,58.7,-11.09,,,106.31,8,2017-08-20
H030 2017 Agosto,Medidor faturado pela UFSC,2017.0,Agosto,2296276.0,2017-08-11,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,21939.0,22730.0,791.0,Lido,,4892.07,4892.07,-924.6,,,8859.54,8,2017-08-20
