CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H001 2024 Março,Medidor faturado pela UFSC,2024,Março,2297094,Florianópolis - Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1,0,0,0,1,1192.0,1213.0,21.0,21.0,LIDO,OK,261.72,261.72,-49.460000000000036,0,0,473.98,473.98,0
H002 2024 Março,Medidor faturado pela UFSC,2024,Março,2297116,Florianópolis - Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1,0,1,0,2,2764.0,2811.0,47.0,47.0,LIDO,OK,600.49,600.49,-113.5,0,0,1087.48,1087.48,0
H003 2024 Março,Medidor faturado pela UFSC,2024,Março,2297124,Florianópolis - Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1,0,0,0,1,8784.0,9251.0,467.0,467.0,LIDO,OK,7134.58,7134.58,-1348.4300000000003,0,0,12920.73,12920.73,0
H004 2024 Março,Medidor faturado pela UFSC,2024,Março,2297086,Florianópolis - Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1,0,0,0,1,1369.0,1515.0,146.0,146.0,LIDO/REVISÃO,ALTO CONSUMO,2187.97,2187.97,-413.52999999999975,0,0,3962.41,3962.41,0
H005 2024 Março,Medidor faturado pela UFSC,2024,Março,2297078,Florianópolis - Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1,0,0,0,1,244.0,320.0,76.0,76.0,LIDO,OK,1109.27,1109.27,-209.65999999999985,0,0,2008.88,2008.88,0
H006 2024 Março,Medidor faturado pela UFSC,2024,Março,9185569,Florianópolis - Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1,0,0,0,1,219.0,226.0,7.0,7.0,LIDO,ALTO CONSUMO,75.74,75.74,-14.299999999999983,0,0,137.18,137.18,0
H007 2024 Março,Medidor faturado pela UFSC,2024,Março,9185550,Florianópolis - Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1,0,0,0,1,6436.0,6531.0,95.0,95.0,MÉDIO,CONSTRUIR ABRIGO,1402.06,1402.06,-264.9899999999998,0,0,2539.13,2539.13,0
H008 2024 Março,Medidor faturado pela UFSC,2024,Março,2297159,Florianópolis - Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1,0,0,0,1,821.0,1263.0,442.0,442.0,LIDO/REVISÃO,ALTO CONSUMO,6749.33,6749.33,-1275.6299999999992,0,0,12223.03,12223.03,0
H009 2024 Março,Medidor faturado pela UFSC,2024,Março,2297140,Florianópolis - Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1,0,0,0,1,23.0,25.0,2.0,2.0,LIDO,ALTO CONSUMO,48.29,48.29,-9.14,0,0,87.44,87.44,0
H010 2024 Março,Medidor faturado pela UFSC,2024,Março,2297132,Florianópolis - Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1,0,0,0,1,2547.0,2570.0,23.0,23.0,MÉDIO,CONSTRUIR ABRIGO,292.54,292.54,-55.280000000000086,0,0,529.8,529.8,0
H011 2024 Março,Medidor faturado pela UFSC,2024,Março,8149615,Florianópolis - Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1,0,0,0,1,44761.0,45250.0,489.0,489.0,LIDO,OK,7473.6,7473.6,-1412.5200000000004,0,0,13534.68,13534.68,0
H014 2024 Março,Medidor não faturado pela UFSC,2024,Março,2296969,Florianópolis  HU,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51,0,6,1,58,186453.0,193775.0,7322.0,7322.0,LIDO,OK,111565.31,111565.31,-21085.850000000002,0,0,202044.77,202044.77,0
H015 2024 Março,Medidor faturado pela UFSC,2024,Março,2296918,Florianópolis - Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1,0,0,0,1,212.0,212.0,0.0,0.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,37.31,37.31,-7.060000000000002,0,0,67.56,67.56,0
H017 2024 Março,Medidor faturado pela UFSC,2024,Março,2296950,Florianópolis - Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1,0,1,0,2,6481.0,7066.0,585.0,585.0,MÉDIO,CONSTRUIR ABRIGO,9856.23,9856.23,-1862.8199999999997,0,0,17849.64,17849.64,0
H018 2024 Março,Medidor faturado pela UFSC,2024,Março,2296640,Florianópolis - Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1,0,0,0,1,4859.0,4872.0,13.0,13.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,138.44,138.44,-26.169999999999987,0,0,250.71,250.71,0
H019 2024 Março,Medidor faturado pela UFSC,2024,Março,9097821,Florianópolis - Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1,0,1,1,3,12599.0,12769.0,170.0,170.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,2460.56,2460.56,-465.03999999999996,0,0,4456.08,4456.08,0
H020 2024 Março,Medidor faturado pela UFSC,2024,Março,2296829,Florianópolis - Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1,0,0,0,1,2269.0,2395.0,126.0,126.0,MÉDIO,CONSTRUIR ABRIGO,1879.77,1879.77,-355.28999999999996,0,0,3404.25,3404.25,0
H021 2024 Março,Medidor faturado pela UFSC,2024,Março,2296632,Florianópolis - Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2,0,0,0,2,321.0,386.0,65.0,65.0,MÉDIO,CONSTRUIR ABRIGO,877.87,877.87,-165.92000000000007,0,0,1589.82,1589.82,0
H023 2024 Março,Medidor faturado pela UFSC,2024,Março,2296934,Florianópolis - Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1,0,1,0,2,16556.0,16676.0,120.0,120.0,MÉDIO,CONSTRUIR ABRIGO,1765.22,1765.22,-333.6199999999999,0,0,3196.82,3196.82,0
H024 2024 Março,Medidor faturado pela UFSC,2024,Março,2296926,Florianópolis - Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1,0,2,0,3,25.0,25.0,0.0,0.0,MÉDIO,CONSTRUIR ABRIGO,111.93,111.93,-21.170000000000016,0,0,202.69,202.69,0
H025 2024 Março,Medidor faturado pela UFSC,2024,Março,2296900,Florianópolis - Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1,0,0,0,1,22497.0,23115.0,618.0,618.0,LIDO/REVISÃO,ALTO CONSUMO,9461.49,9461.49,-1788.2200000000012,0,0,17134.76,17134.76,0
H026 2024 Março,Medidor faturado pela UFSC,2024,Março,9912770,Florianópolis - Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1,0,0,0,1,3098.0,3138.0,40.0,40.0,LIDO,OK,554.51,554.51,-104.79999999999995,0,0,1004.22,1004.22,0
H027 2024 Março,Medidor faturado pela UFSC,2024,Março,16701186,Florianópolis - Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1,0,0,0,1,66289.0,66660.0,371.0,371.0,MÉDIO,CONSTRUIR ABRIGO,5655.22,5655.22,-1068.83,0,0,10241.61,10241.61,0
H028 2024 Março,Medidor faturado pela UFSC,2024,Março,6205615,Florianópolis - Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1,0,0,0,1,1865.0,1900.0,35.0,35.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,477.46,477.46,-90.25,0,0,864.67,864.67,0
H029 2024 Março,Medidor faturado pela UFSC,2024,Março,7297220,Florianópolis - Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1,0,0,0,1,288.0,292.0,4.0,4.0,LIDO,OK,59.27,59.27,-11.210000000000008,0,0,107.33,107.33,0
H030 2024 Março,Medidor faturado pela UFSC,2024,Março,2296276,Florianópolis - Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0,30,0,0,30,9711.0,1046.0,-8665.0,1335.0,LIDO/REVISÃO,CONFIRMAÇÃO LEITURA,16066.65,16066.65,-3036.5999999999985,0,0,29096.7,29096.7,0
H032 2024 Março,Medidor faturado pela UFSC,2024,Março,2296659,Florianópolis - Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1,0,0,0,1,34836.0,35212.0,376.0,376.0,MÉDIO,CONSTRUIR ABRIGO,5732.27,5732.27,-1083.4100000000017,0,0,10381.13,10381.13,0
H033 2024 Março,Medidor faturado pela UFSC,2024,Março,2296667,Florianópolis - Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1,0,1,0,2,3841.0,4040.0,199.0,199.0,LIDO,ALTO CONSUMO,3139.83,3139.83,-593.4300000000003,0,0,5686.23,5686.23,0
H034 2024 Março,Medidor faturado pela UFSC,2024,Março,8416621,Florianópolis - Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1,0,0,0,1,5015.0,5218.0,203.0,203.0,LIDO,ALTO CONSUMO,3066.34,3066.34,-579.54,0,0,5553.14,5553.14,0
H035 2024 Março,Medidor faturado pela UFSC,2024,Março,2296845,Florianópolis - Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1,0,0,0,1,557.0,572.0,15.0,15.0,LIDO,OK,169.26,169.26,-32.0,0,0,306.52,306.52,0
H037 2024 Março,Medidor faturado pela UFSC,2024,Março,6435548,Florianópolis - Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1,0,0,0,1,2830.0,3413.0,583.0,583.0,LIDO/REVISÃO,ALTO CONSUMO,8922.14,8922.14,-1686.289999999999,0,0,16157.99,16157.99,0
H038 2024 Março,Medidor faturado pela UFSC,2024,Março,2296683,Florianópolis - Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1,0,0,0,1,8588.0,8748.0,160.0,160.0,MÉDIO,CONSTRUIR ABRIGO,2403.71,2403.71,-454.3000000000002,0,0,4353.12,4353.12,0
H040 2024 Março,Medidor faturado pela UFSC,2024,Março,2296691,Florianópolis - Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1,0,0,1,2,48755.0,48894.0,139.0,139.0,LIDO,OK,2018.22,2018.22,-381.44000000000005,0,0,3655.0,3655.0,0
H041 2024 Março,Medidor faturado pela UFSC,2024,Março,2296810,Florianópolis - Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1,0,1,0,2,3237.0,3729.0,492.0,492.0,MÉDIO,CONSTRUIR ABRIGO,8238.02,8238.02,-1556.9800000000014,0,0,14919.06,14919.06,0
H042 2024 Março,Medidor faturado pela UFSC,2024,Março,2296802,Florianópolis - Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1,0,0,0,1,9288.0,390.0,-8898.0,390.0,LIDO/REVISÃO,ALTO CONSUMO,5948.01,5948.01,-1124.17,0,0,10771.85,10771.85,0
H043 2024 Março,Medidor faturado pela UFSC,2024,Março,6816860,Florianópolis - Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1,0,0,0,1,82.0,88.0,6.0,6.0,LIDO,OK,70.25,70.25,-13.280000000000001,0,0,127.22,127.22,0
H044 2024 Março,Medidor faturado pela UFSC,2024,Março,2296896,Florianópolis - Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1,0,0,0,1,614.0,682.0,68.0,68.0,LIDO,ALTO CONSUMO,985.99,985.99,-186.36000000000013,0,0,1785.62,1785.62,0
H045 2024 Março,Medidor faturado pela UFSC,2024,Março,2296772,Florianópolis - Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1,0,0,0,1,3800.0,4137.0,337.0,337.0,LIDO,OK,5131.28,5131.28,-969.8199999999997,0,0,9292.74,9292.74,0
H046 2024 Março,Medidor faturado pela UFSC,2024,Março,2296780,Florianópolis - Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1,0,0,0,1,1817.0,1927.0,110.0,110.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,1633.21,1633.21,-308.6700000000001,0,0,2957.75,2957.75,0
H047 2024 Março,Medidor faturado pela UFSC,2024,Março,2296837,Florianópolis - Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,NDI e MArquE,1,0,0,0,1,16915.0,16970.0,55.0,55.0,LIDO/REVISÃO,CONFIRMAÇÃO LEITURA,785.66,785.66,-148.48000000000002,0,0,1422.84,1422.84,0
H048 2024 Março,Medidor faturado pela UFSC,2024,Março,2296764,Florianópolis - Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1,0,0,0,1,37336.0,37996.0,660.0,660.0,LIDO/REVISÃO,CONFIRMAÇÃO LEITURA,10108.71,10108.71,-1910.5399999999972,0,0,18306.88,18306.88,0
H049 2024 Março,Medidor faturado pela UFSC,2024,Março,9197478,Florianópolis - Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1,0,0,0,1,2847.0,2962.0,115.0,115.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,1710.26,1710.26,-323.2399999999998,0,0,3097.28,3097.28,0
H050 2024 Março,Medidor faturado pela UFSC,2024,Março,2296748,Florianópolis - Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1,0,0,0,1,6250.0,6352.0,102.0,102.0,MÉDIO,VIDRO DO HIDROMETRO SUADO ,1509.93,1509.93,-285.3800000000001,0,0,2734.48,2734.48,0
H051 2024 Março,Medidor faturado pela UFSC,2024,Março,2296756,Florianópolis - Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1,0,4,0,5,730.0,730.0,0.0,0.0,LIDO,HIROMETRO PARADO,186.55,186.55,-35.26000000000005,0,0,337.84,337.84,0
H053 2024 Março,Medidor faturado pela UFSC,2024,Março,2296713,Florianópolis - Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1,0,0,0,1,31611.0,31924.0,313.0,313.0,LIDO/REVISÃO,CONFIRMAÇÃO LEITURA,4761.44,4761.44,-899.9200000000001,0,0,8622.96,8622.96,0
H054 2024 Março,Medidor faturado pela UFSC,2024,Março,6923020,Florianópolis - Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1,0,0,0,1,5972.0,6278.0,306.0,306.0,LIDO,OK,4653.57,4653.57,-879.5199999999986,0,0,8427.62,8427.62,0
H055 2024 Março,Medidor faturado pela UFSC,2024,Março,2296705,Florianópolis - Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1,0,1,0,2,43577.0,44651.0,1074.0,1074.0,MÉDIO,CONSTRUIR ABRIGO,18364.82,18364.82,-3470.949999999997,0,0,33258.69,33258.69,0
H056 2024 Março,Medidor faturado pela UFSC,2024,Março,2296721,Florianópolis - Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,Restaurante Universitário 2,1,0,1,0,2,122668.0,125529.0,2861.0,2861.0,MÉDIO,CONSTRUIR ABRIGO,49458.63,49458.63,-9347.679999999993,0,0,89569.58,89569.58,0
H057 2024 Março,Medidor faturado pela UFSC,2024,Março,2297108,Florianópolis - Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1,0,0,0,1,1990.0,2072.0,82.0,82.0,LIDO,ALTO CONSUMO,1201.73,1201.73,-227.1199999999999,0,0,2176.34,2176.34,0
H058 2024 Março,Medidor faturado pela UFSC,2024,Março,9611070,Florianópolis - Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1,0,0,0,1,17390.0,18003.0,613.0,613.0,LIDO,OK,9384.44,9384.44,-1773.670000000002,0,0,16995.21,16995.21,0
H059 2024 Março,Medidor faturado pela UFSC,2024,Março,2296675,Florianópolis - Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1,0,0,0,1,556.0,567.0,11.0,11.0,LIDO,ALTO CONSUMO,107.62,107.62,-20.340000000000003,0,0,194.9,194.9,0
H060 2024 Março,Medidor faturado pela UFSC,2024,Março,5329663,Florianópolis - Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1,0,0,0,1,2249.0,2426.0,177.0,177.0,LIDO,ALTO CONSUMO,2665.68,2665.68,-503.8099999999995,0,0,4827.55,4827.55,0
H061 2024 Março,Medidor faturado pela UFSC,2024,Março,2296870,Florianópolis - Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1,0,1,0,2,218.0,259.0,41.0,41.0,LIDO,ALTO CONSUMO,508.04,508.04,-96.00999999999999,0,0,920.07,920.07,0
H062 2024 Março,Medidor faturado pela UFSC,2024,Março,15023672,Florianópolis - Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1,0,0,0,1,14665.0,15321.0,656.0,656.0,LIDO,ALTO CONSUMO,10047.07,10047.07,-1898.8899999999994,0,0,18195.25,18195.25,0
