CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H001 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1265.0,1112.0,-153.0,25.0,Informado,0.0,226.8,0.0,-21.43,0.0,0.0,205.37,205.37,0.0
H002 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,5834.0,5649.0,-185.0,41.0,Lido,0.0,356.53,0.0,-33.7,0.0,0.0,322.83,322.83,0.0
H003 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,17800.0,16238.0,-1562.0,363.0,Lido,0.0,3872.67,0.0,-365.97,0.0,0.0,3506.7,3506.7,0.0
H004 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,2706.0,2044.0,-662.0,41.0,Informado,0.0,399.39,0.0,-37.74,0.0,0.0,361.65,361.65,0.0
H005 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,19716.0,19291.0,-425.0,73.0,Informado,0.0,744.56,0.0,-70.37,0.0,0.0,674.19,674.1899999999999,0.0
H006 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,7.0,1.0,-6.0,10.0,Mínimo,0.0,65.0,0.0,-6.14,0.0,0.0,58.86,58.86,0.0
H007 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,953.0,4214.0,3261.0,10.0,Mínimo,0.0,65.0,0.0,-6.14,0.0,0.0,58.86,58.86,0.0
H008 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,29687.0,25528.0,-4159.0,813.0,Lido,0.0,8726.64,0.0,-824.67,0.0,0.0,7901.97,7901.969999999999,0.0
H009 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,36.0,14.0,-22.0,10.0,Mínimo,0.0,65.0,0.0,-6.14,0.0,0.0,58.86,58.86,0.0
H010 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1542.0,1358.0,-184.0,69.0,Lido,0.0,701.41,0.0,-66.28,0.0,0.0,635.13,635.13,0.0
H011 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,35520.0,33542.0,-1978.0,631.0,LIdo,0.0,6763.48,0.0,-639.14,0.0,0.0,6124.34,6124.339999999999,0.0
H014 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296969.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,619833.0,564221.0,-55612.0,11932.0,Lido,0.0,128819.25,128819.25,-24522.12,18124.11,0.0,251240.49,251240.49,0.0
H015 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,72.0,2123.0,2051.0,44.0,Médio,0.0,431.75,431.75,-81.61,0.0,0.0,781.89,781.89,0.0
H017 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,5516.0,2618.0,-2898.0,575.0,Lido,0.0,6159.43,6159.43,-1164.14,0.0,0.0,11154.72,11154.720000000001,0.0
H018 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,2807.0,2577.0,-230.0,36.0,Lido,0.0,345.46,345.46,-65.29,0.0,0.0,625.63,625.63,0.0
H019 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,5325.0,4909.0,-416.0,106.0,Lido,0.0,1066.0,1066.0,-201.48,0.0,0.0,1930.52,1930.52,0.0
H020 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,9212.0,7938.0,-1274.0,841.0,Lido,0.0,9028.67,9028.67,-1706.41,0.0,0.0,16350.93,16350.93,0.0
H021 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,4436.0,3679.0,-757.0,140.0,Lido,0.0,1424.4,1424.4,-269.21,0.0,0.0,2579.59,2579.59,0.0
H023 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,10024.0,8963.0,-1061.0,288.0,Lido,0.0,3063.68,3063.68,-579.03,0.0,0.0,5548.33,5548.33,0.0
H024 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,1.0,338.0,337.0,20.0,Informado,0.0,130.0,130.0,-24.57,0.0,0.0,235.43,235.43,0.0
H025 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,26455.0,23492.0,-2963.0,687.0,Informado,0.0,7367.53,7367.53,-1392.46,0.0,0.0,13342.6,13342.599999999999,0.0
H026 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,405.0,197.0,-208.0,57.0,Lido,0.0,571.97,571.97,-108.11,0.0,0.0,1035.83,1035.8300000000002,0.0
H027 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,16701186.0,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1.0,0.0,0.0,0.0,1.0,49371.0,45678.0,-3693.0,1118.0,Lido,0.0,12016.56,12016.56,-2271.13,0.0,0.0,21761.99,21761.989999999998,0.0
H028 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,6205615.0,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,1.0,104.0,103.0,10.0,Médio,0.0,65.0,65.0,-12.29,0.0,0.0,117.71,117.71000000000001,0.0
H029 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,7297220.0,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,2053.0,2037.0,-16.0,10.0,Mínimo,0.0,65.0,65.0,-12.29,0.0,0.0,117.71,117.71000000000001,0.0
H030 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296276.0,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,14699.0,10043.0,-4656.0,1197.0,Lido,0.0,10014.53,10014.53,-1892.74,0.0,0.0,18136.32,18136.32,0.0
H032 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296659.0,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,12630.0,10985.0,-1645.0,443.0,Lido,0.0,4735.6,4735.6,-895.03,0.0,0.0,8576.17,8576.17,0.0
H033 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296667.0,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1.0,0.0,1.0,0.0,2.0,851.0,8339.0,7488.0,261.0,Lido,0.0,2953.55,2953.55,-558.22,0.0,0.0,5348.88,5348.88,0.0
H034 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,8416621.0,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1.0,0.0,0.0,0.0,1.0,10538.0,9257.0,-1281.0,285.0,Lido,0.0,3031.32,3031.32,-572.93,0.0,0.0,5489.71,5489.71,0.0
H035 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296845.0,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1.0,0.0,0.0,0.0,1.0,178.0,69.0,-109.0,17.0,Lido,0.0,140.51,140.51,-26.56,0.0,0.0,254.46,254.45999999999998,0.0
H037 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,6435548.0,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1.0,0.0,0.0,1.0,2.0,8208.0,7574.0,-634.0,121.0,Informado,0.0,1219.46,1219.46,-230.48,0.0,0.0,2208.44,2208.44,0.0
H038 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296683.0,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1.0,0.0,0.0,0.0,1.0,1056.0,11609.0,10553.0,230.0,Médio,0.0,2438.06,2438.06,-460.78,0.0,0.0,4415.34,4415.34,0.0
H040 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296691.0,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1.0,0.0,0.0,0.0,1.0,35846.0,32917.0,-2929.0,692.0,Lido,0.0,7421.47,7421.47,-1402.66,0.0,0.0,13440.28,13440.28,0.0
H041 2019 Junho,Medidor faturado pela UFSC,2019.0,Junho,2296810.0,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1.0,0.0,1.0,0.0,2.0,12968.0,12481.0,-487.0,22.0,Lido,0.0,151.58,151.58,-28.64,0.0,0.0,274.52,274.52000000000004,0.0
